t d dw dc
0.785 -0.02039244269 -0.00397955971 -0.02892618703
0.7855 -0.01460989069 0.0006211483021 -0.02288753055
0.786 -0.007933294767 0.005899674402 -0.01591591174
0.7865 -0.0003795620583 0.01184297728 -0.008028655727
0.787 0.00803116918 0.01843650436 0.000753990908
0.7875 0.01727519735 0.02566422036 0.01040863881
0.788 0.02732493934 0.03350863907 0.02090854109
0.7885 0.03814864542 0.04195085823 0.0322233948
0.789 0.04971016743 0.05097059753 0.04431916864
0.7895 0.06196880113 0.06054623959 0.05715796694
0.79 0.07487922274 0.07065487385 0.07069793928
0.7905 0.08839153745 0.0812723433 0.08489324496
0.791 0.1024514544 0.09237329395 0.09969408008
0.7915 0.1170005972 0.1039312268 0.115046774
0.792 0.131976952 0.1159185527 0.1308939604
0.7925 0.1473154491 0.128306649 0.1471748255
0.793 0.1629486637 0.141065919 0.163825436
0.7935 0.1788076168 0.1541658534 0.1807791433
0.794 0.1948226462 0.1675750939 0.1979670628
0.7945 0.2109243175 0.1812614982 0.2153186206
0.795 0.2270443378 0.1951922077 0.2327621599
0.7955 0.2431164369 0.2093337156 0.2502255967
0.796 0.2590771824 0.2236519377 0.267637112
0.7965 0.2748666996 0.2381122837 0.2849258665
0.797 0.2904292733 0.2526797298 0.3020227231
0.7975 0.305713817 0.2673188928 0.3188609608
0.798 0.3206742017 0.2819941045 0.3353769635
0.7985 0.3352694447 0.296669487 0.3515108695
0.799 0.3494637657 0.3113090287 0.3672071647
0.7995 0.3632265228 0.3258766605 0.3824152085
0.8 0.3765320435 0.3403363322 0.3970896784
0.8005 0.3893593703 0.3546520893 0.4111909253
0.801 0.4016919395 0.3687881492 0.4246852321
0.8015 0.4135172124 0.3827089772 0.4375449712
0.802 0.424826276 0.3963793628 0.4497486588
0.8025 0.4356134289 0.4097644943 0.4612809076
0.803 0.4458757648 0.4228300336 0.4721322808
0.8035 0.4556127655 0.4355421892 0.4822990536
0.804 0.4648259102 0.4478677893 0.4917828889
0.8045 0.4735183072 0.4597743523 0.5005904381
0.805 0.4816943525 0.471230157 0.5087328752
0.8055 0.4893594164 0.4822043109 0.5162253778
0.806 0.4965195595 0.4926668165 0.5230865649
0.8065 0.5031812772 0.5025886365 0.5293379037
0.807 0.5093512725 0.5119417562 0.5350030971
0.8075 0.5150362533 0.5206992448 0.5401074612
0.808 0.5202427547 0.5288353133 0.544677305
0.8085 0.5249769819 0.5363253709 0.5487393175
0.809 0.5292446714 0.5431460789 0.552319973
0.8095 0.5330509701 0.5492754015 0.5554449591
0.81 0.5364003264 0.5546926545 0.5581386334
0.8105 0.5392963942 0.5593785505 0.560423512
0.811 0.5417419464 0.563315242 0.5623197945
0.8115 0.5437387952 0.5664863607 0.5638449258
0.812 0.5452877186 0.5688770545 0.565013198
0.8125 0.5463883914 0.5704740206 0.5658353929
0.813 0.5470393183 0.571265536 0.5663184654
0.8135 0.5472377685 0.5712414843 0.5664652695
0.814 0.5469797113 0.5703933789 0.5662743278
0.8145 0.5462597502 0.5687143838 0.5657396448
0.815 0.5450710565 0.5661993297 0.5648505671
0.8155 0.5434053012 0.5628447274 0.5635916911
0.816 0.5412525841 0.5586487774 0.5619428228
0.8165 0.5386013621 0.5536113759 0.5598789916
0.817 0.5354383751 0.5477341176 0.5573705227
0.8175 0.5317485711 0.5410202941 0.5543831738
0.818 0.5275150321 0.53347489 0.5508783389
0.8185 0.5227189016 0.5251045741 0.5468133268
0.819 0.5173393171 0.5159176879 0.5421417181
0.8195 0.5113533508 0.5059242302 0.5368138053
0.82 0.504735962 0.4951358388 0.5307771222
0.8205 0.4974599692 0.4835657675 0.5239770631
0.821 0.4894960469 0.471228861 0.5163575954
0.8215 0.4808127581 0.4581415261 0.5078620643
0.822 0.4713766334 0.4443216985 0.4984340865
0.8225 0.4611523108 0.4297888083 0.4880185289
0.823 0.4501027529 0.4145637408 0.4765625611
0.8235 0.438189562 0.3986687947 0.4640167712
0.824 0.4253734155 0.3821276374 0.4503363286
0.8245 0.4116146464 0.3649652575 0.4354821732
0.825 0.3968739975 0.3472079144 0.4194222083
0.8255 0.3811135759 0.3288830847 0.4021324716
0.826 0.3642980335 0.3100194071 0.3835982529
0.8265 0.3463959942 0.2906466238 0.3638151294
0.827 0.3273817359 0.2707955201 0.3427898842
0.8275 0.3072371223 0.2504978617 0.320541278
0.828 0.2859537518 0.2297863301 0.29710064
0.8285 0.2635352626 0.2086944555 0.2725122525
0.829 0.239999692 0.1872565485 0.2468335017
0.8295 0.2153817489 0.1655076298 0.2201347775
0.83 0.1897348118 0.1434833587 0.1924991089
0.8305 0.1631324382 0.1212199596 0.1640215281
0.831 0.1356691523 0.09875414852 0.1348081684
0.8315 0.1074602925 0.07612305695 0.1049751057
0.832 0.07864075357 0.05336415629 0.07464696294
0.8325 0.04936253992 0.03051518069 0.04395530827
0.833 0.01979117026 0.007614049683 0.01303687959
0.8335 -0.009898895703 -0.01530120968 -0.01796832032
0.834 -0.03952951 -0.03819254091 -0.04891901209
0.8345 -0.06892437695 -0.06102193618 -0.07967466111
0.835 -0.09791444858 -0.08375151439 -0.1100974805
0.8355 -0.1263427631 -0.1063435989 -0.1400543653
0.836 -0.154068392 -0.1287607949 -0.1694187092
0.8365 -0.18096928 -0.150966066 -0.1980720607
0.837 -0.2069438963 -0.1729228106 -0.2259055809
0.8375 -0.2319117398 -0.1945949363 -0.2528212717
0.838 -0.2558128423 -0.2159469345 -0.2787329533
0.8385 -0.2786064744 -0.2369439527 -0.3035669751
0.839 -0.3002692848 -0.257551866 -0.3272626569
0.8395 -0.3207930966 -0.2777373472 -0.3497724625
0.84 -0.3401825595 -0.2974679342 -0.3710619155
0.8405 -0.358452813 -0.316712097 -0.3911092774
0.841 -0.375627277 -0.3354393016 -0.4099050087
0.8415 -0.3917356423 -0.3536200724 -0.4274510426
0.842 -0.4068121042 -0.3712260518 -0.4437599003
0.8425 -0.4208938503 -0.3882300584 -0.4588536811
0.843 -0.4340197998 -0.4046061416 -0.47276296
0.8435 -0.4462295762 -0.4203296341 -0.4855256237
0.844 -0.4575626894 -0.435377202 -0.497185676
0.8445 -0.4680579005 -0.4497268915 -0.5077920395
0.845 -0.4777527407 -0.463358173 -0.5173973781
0.8455 -0.486683159 -0.4762519823 -0.5260569617
0.846 -0.4948832746 -0.4883907581 -0.5338275889
0.8465 -0.5023852135 -0.4997584773 -0.5407665828
0.847 -0.5092190107 -0.5103406858 -0.5469308682
0.8475 -0.5154125635 -0.5201245277 -0.5523761376
0.848 -0.5209916242 -0.5290987689 -0.55715611
0.8485 -0.5259798204 -0.5372538196 -0.5613218815
0.849 -0.530398697 -0.5445817515 -0.5649213697
0.8495 -0.534267772 -0.5510763124 -0.5679988461
0.85 -0.5376046016 -0.5567329373 -0.570594554
0.8505 -0.5404248517 -0.5615487554 -0.5727444077
0.851 -0.5427423712 -0.5655225941 -0.5744797661
0.8515 -0.5445692675 -0.568654979 -0.5758272769
0.852 -0.5459159801 -0.5709481309 -0.5768087852
0.8525 -0.546791354 -0.5724059582 -0.5774413023
0.853 -0.5472027103 -0.573034047 -0.5777370301
0.8535 -0.5471559152 -0.5728396467 -0.5777034374
0.854 -0.5466554476 -0.5718316527 -0.5773433858
0.8545 -0.5457044643 -0.5700205854 -0.576655301
0.855 -0.5443048652 -0.5674185658 -0.5756333899
0.8555 -0.5424573582 -0.5640392877 -0.5742679007
0.856 -0.5401615256 -0.5598979867 -0.5725454254
0.8565 -0.5374158919 -0.5550114064 -0.5704492439
0.857 -0.5342179959 -0.5493977603 -0.5679597093
0.8575 -0.5305644683 -0.543076692 -0.5650546723
0.858 -0.5264511152 -0.5360692313 -0.5617099453
0.8585 -0.5218730112 -0.5283977483 -0.5578998015
0.859 -0.5168246036 -0.520085904 -0.5535975094
0.8595 -0.5112998287 -0.511158599 -0.5487758961
0.86 -0.5052922452 -0.5016419187 -0.5434079368
0.8605 -0.4987951839 -0.4915630765 -0.5374673637
0.861 -0.4918019189 -0.4809503554 -0.5309292869
0.8615 -0.4843058618 -0.4698330461 -0.5237708197
0.862 -0.47630078 -0.4582413837 -0.515971699
0.8625 -0.467781043 -0.4462064829 -0.507514889
0.863 -0.4587418966 -0.4337602704 -0.4983871598
0.8635 -0.4491797667 -0.4209354166 -0.4885796261
0.864 -0.4390925914 -0.4077652652 -0.4780882373
0.8645 -0.4284801808 -0.394283762 -0.4669142057
0.865 -0.4173446005 -0.3805253816 -0.4550643619
0.8655 -0.4056905741 -0.3665250543 -0.4425514296
0.866 -0.393525898 -0.3523180912 -0.4293942086
0.8665 -0.3808618568 -0.3379401089 -0.4156176621
0.867 -0.3677136296 -0.3234269534 -0.4012529022
0.8675 -0.3541006709 -0.3088146244 -0.3863370727
0.868 -0.3400470496 -0.2941391982 -0.3709131295
0.8685 -0.3255817278 -0.2794367514 -0.3550295218
0.869 -0.3107387604 -0.2647432845 -0.338739781
0.8695 -0.2955573958 -0.2500946456 -0.3221020245
0.87 -0.2800820619 -0.2355264547 -0.305178387
0.8705 -0.2643622222 -0.2210740283 -0.2880343903
0.871 -0.2484520943 -0.2067723053 -0.2707382674
0.8715 -0.2324102269 -0.192655773 -0.2533602561
0.872 -0.2162989412 -0.1787583952 -0.235971877
0.8725 -0.2001836477 -0.1651135404 -0.2186452136
0.873 -0.1841320605 -0.1517539121 -0.2014522086
0.8735 -0.1682133341 -0.1387114804 -0.1844639924
0.874 -0.1524971568 -0.1260174153 -0.1677502546
0.8745 -0.1370528348 -0.1137020217 -0.1513786728
0.875 -0.1219484042 -0.1017946763 -0.1354144049
0.8755 -0.1072498029 -0.09032376686 -0.1199196538
0.876 -0.09302013419 -0.07931663318 -0.1049533085
0.8765 -0.0793190436 -0.06879951088 -0.09057066319
0.877 -0.06620222513 -0.05879747726 -0.07682321433
0.8775 -0.05372106492 -0.04933439987 -0.06375853377
0.878 -0.04192242183 -0.04043288771 -0.05142021286
0.8785 -0.03084853808 -0.03211424512 -0.03984787187
0.879 -0.02053706725 -0.02439842862 -0.02907722697
0.8795 -0.0110212027 -0.0173040066 -0.01914020645
0.88 -0.00232988694 -0.01084812206 -0.01006510653
0.8805 0.005511918719 -0.005046458442 -0.001876777243
0.881 0.01248292483 8.679134498e-05 0.00540317184
0.8815 0.01856518427 0.004538952739 0.01175615564
0.882 0.02374376031 0.008298894002 0.01716639697
0.8825 0.02800640789 0.01135704739 0.02162071817
0.883 0.03134328141 0.01370542698 0.02510834896
0.8835 0.03374668005 0.01533764302 0.02762075788
0.884 0.03521083927 0.01624891294 0.02915151328
0.8845 0.03573177517 0.01643606887 0.02969617896
0.885 0.03530718674 0.01589756169 0.02925224817
0.8855 0.03393641873 0.01463346166 0.02781911853
0.886 0.03162048712 0.01264545556 0.02539810898
0.8865 0.02836216674 0.009936840368 0.02199251875
0.887 0.02416613967 0.006512513568 0.01760772677
0.8875 0.01903920089 0.002378960015 0.01225132882
0.888 0.01299051592 -0.002455764571 0.005933308301
0.8885 0.006031922995 -0.007982053415 -0.00133376457
0.889 -0.001821730156 -0.01418877179 -0.009534511776
0.8895 -0.01055222738 -0.02106328335 -0.01865051215
0.89 -0.02013761824 -0.02859147961 -0.02866006021
0.8905 -0.0305518631 -0.03675781255 -0.0395379285
0.891 -0.04176450938 -0.04554533017 -0.0512551433
0.8915 -0.05374042108 -0.0549357151 -0.06377878403
0.892 -0.06643958452 -0.06490932596 -0.07707181672
0.8925 -0.07981701276 -0.0754452415 -0.09109297187
0.893 -0.09382276957 -0.08652130742 -0.1057966764
0.8935 -0.1084021298 -0.09811418575 -0.1211330485
0.894 -0.1234958876 -0.1101994066 -0.1370479638
0.8945 -0.1390408177 -0.1227514225 -0.1534831982
0.895 -0.1549702839 -0.1357436643 -0.1703766527
0.8955 -0.1712149843 -0.1491486 -0.1876626625
0.896 -0.1877038095 -0.1629377951 -0.2052723898
0.8965 -0.204364784 -0.1770819744 -0.2231342995
0.897 -0.2211260559 -0.1915510865 -0.2411747115
0.8975 -0.2379168944 -0.2063143686 -0.2593184221
0.898 -0.254668655 -0.2213404137 -0.2774893868
0.8985 -0.2713156748 -0.2365972385 -0.2956114496
0.899 -0.2877960648 -0.2520523526 -0.3136091066
0.8995 -0.3040523729 -0.2676728287 -0.3314082885
0.9 -0.3200321013 -0.2834253735 -0.3489371442
0.9005 -0.3356880697 -0.299276399 -0.3661268094
0.901 -0.3509786239 -0.3151920952 -0.3829121434
0.9015 -0.3658676991 -0.3311385015 -0.3992324168
0.902 -0.3803247508 -0.3470815804 -0.4150319347
0.9025 -0.3943245724 -0.3629872891 -0.4302605829
0.903 -0.4078470193 -0.3788216526 -0.4448742845
0.9035 -0.4208766628 -0.3945508355 -0.4588353577
0.904 -0.4334023926 -0.4101412139 -0.4721127691
0.9045 -0.445416989 -0.4255594463 -0.484682278
0.905 -0.4569166815 -0.4407725442 -0.4965264727
0.9055 -0.4679007072 -0.4557479415 -0.5076346983
0.906 -0.4783708816 -0.4704535626 -0.518002883
0.9065 -0.4883311898 -0.4848578901 -0.5276332697
0.907 -0.4977874045 -0.4989300301 -0.5365340606
0.9075 -0.506746734 -0.512639777 -0.5447189871
0.908 -0.5152175042 -0.5259576762 -0.5522068158
0.9085 -0.5232088723 -0.5388550849 -0.559020804
0.909 -0.5307305745 -0.5513042314 -0.5651881162
0.9095 -0.5377927037 -0.5632782721 -0.5707392161
0.91 -0.5444055178 -0.5747513468 -0.5757072444
0.9105 -0.5505792735 -0.5856986311 -0.5801273944
0.911 -0.5563240854 -0.5960963872 -0.5840362966
0.9115 -0.5616498066 -0.6059220116 -0.5874714188
0.912 -0.566565928 -0.6151540808 -0.5904704923
0.9125 -0.571081495 -0.6237723937 -0.5930709674
0.913 -0.5752050375 -0.6317580122 -0.5953095048
0.9135 -0.5789445139 -0.6390932981 -0.5972215057
0.914 -0.5823072633 -0.6457619477 -0.5988406823
0.9145 -0.585299968 -0.651749023 -0.6001986697
0.915 -0.5879286226 -0.6570409805 -0.60132468
0.9155 -0.5901985081 -0.661625696 -0.6022451967
0.916 -0.5921141717 -0.6654924876 -0.6029837089
0.9165 -0.5936794096 -0.6686321342 -0.6035604825
0.917 -0.5948972523 -0.6710368915 -0.6039923688
0.9175 -0.5957699526 -0.6727005052 -0.6042926447
0.918 -0.5962989741 -0.6736182197 -0.604470887
0.9185 -0.5964849812 -0.6737867849 -0.6045328757
0.919 -0.59632783 -0.6732044589 -0.6044805268
0.9195 -0.5958265584 -0.6718710078 -0.6043118536
0.92 -0.5949793772 -0.6697877023 -0.6040209555
0.9205 -0.5937836611 -0.6669573104 -0.6035980352
0.921 -0.5922359396 -0.6633840883 -0.6030294454
0.9215 -0.590331888 -0.6590737666 -0.602297764
0.922 -0.5880663193 -0.6540335342 -0.6013819034
0.9225 -0.5854331765 -0.6482720191 -0.6002572514
0.923 -0.5824255265 -0.6417992657 -0.5988958499
0.9235 -0.5790355555 -0.6346267098 -0.5972666111
0.924 -0.5752545679 -0.6267671499 -0.5953355756
0.9245 -0.5710729885 -0.6182347164 -0.5930662128
0.925 -0.5664803696 -0.6090448371 -0.5904197667
0.9255 -0.5614654049 -0.5992142013 -0.587355648
0.926 -0.5560159516 -0.58876072 -0.5838318718
0.9265 -0.5501190627 -0.5777034842 -0.5798055427
0.927 -0.5437610319 -0.5660627209 -0.5752333827
0.9275 -0.5369274539 -0.5538597465 -0.5700723006
0.928 -0.5296033036 -0.5411169182 -0.5642799985
0.9285 -0.5217730369 -0.5278575829 -0.5578156073
0.929 -0.5134207174 -0.5141060249 -0.550640346
0.9295 -0.5045301741 -0.4998874107 -0.5427181938
0.93 -0.4950851923 -0.4852277332 -0.5340165647
0.9305 -0.4850697453 -0.4701537535 -0.5245069734
0.931 -0.4744682681 -0.4546929412 -0.5141656777
0.9315 -0.4632659808 -0.4388734143 -0.502974286
0.932 -0.4514492619 -0.4227238765 -0.490920314
0.9325 -0.4390060765 -0.4062735547 -0.4779976768
0.933 -0.4259264583 -0.3895521351 -0.4642071037
0.9335 -0.4122030446 -0.372589698 -0.4495564634
0.934 -0.3978316593 -0.3554166531 -0.4340609867
0.9345 -0.3828119351 -0.3380636732 -0.4177433811
0.935 -0.3671479618 -0.3205616283 -0.4006338272
0.9355 -0.3508489418 -0.3029415194 -0.3827698562
0.936 -0.3339298299 -0.2852344119 -0.3641961052
0.9365 -0.3164119267 -0.2674713693 -0.3449639545
0.937 -0.2983233926 -0.2496833878 -0.3251310511
0.9375 -0.2796996441 -0.2319013296 -0.304760728
0.938 -0.2605835955 -0.2141558592 -0.2839213293
0.9385 -0.2410257068 -0.1964773777 -0.2626854565
0.939 -0.2210838099 -0.1788959605 -0.2411291515
0.9395 -0.200822687 -0.1614412936 -0.2193310328
0.94 -0.1803133958 -0.1441426131 -0.1973714059
0.9405 -0.1596323453 -0.1270286441 -0.1753313643
0.941 -0.1388601462 -0.1101275427 -0.1532919016
0.9415 -0.118080278 -0.09346683779 -0.1313330524
0.942 -0.09737762663 -0.07707337594 -0.1095330787
0.9425 -0.07683695992 -0.060973267 -0.08796771629
0.943 -0.05654141267 -0.04519183201 -0.06670949441
0.9435 -0.03657105215 -0.02975355305 -0.04582713904
0.944 -0.01700158805 -0.01468202499 -0.02538506702
0.9445 0.002096721173 9.041994643e-08 -0.005442976295
0.945 0.02065992932 0.01427110833 0.01394446564
0.9455 0.03863101193 0.02811036214 0.03272783538
0.946 0.05596022232 0.04149824242 0.05086307206
0.9465 0.07260520718 0.05441623334 0.06831150549
0.947 0.08853090688 0.0668469465 0.08503980061
0.9475 0.1037092736 0.07877415207 0.1010198264
0.948 0.1181188447 0.09018280726 0.1162284582
0.9485 0.1317442106 0.101059082 0.1306473242
0.949 0.1445754126 0.1113903817 0.1442625055
0.9495 0.1566073057 0.1211653674 0.1570642003
0.95 0.1678389123 0.1303739726 0.1690463643
0.9505 0.178272792 0.1390074177 0.1802063337
0.951 0.1879144417 0.147058221 0.1905444444
0.9515 0.1967717422 0.1545202069 0.2000636515
0.952 0.2048544547 0.1613885114 0.2087691605
0.9525 0.2121737755 0.1676595838 0.216668074
0.953 0.2187419472 0.1733311869 0.223769061
0.9535 0.2245719278 0.1784023925 0.2300820532
0.954 0.2296771136 0.182873575 0.2356179717
0.9545 0.234071114 0.1867464024 0.2403884867
0.955 0.2377675732 0.1900238231 0.2444058124
0.9555 0.2407800358 0.1927100509 0.2476825373
0.956 0.2431218508 0.1948105475 0.2502314913
0.9565 0.2448061116 0.1963320005 0.2520656474
0.957 0.2458456264 0.1972823012 0.2531980587
0.9575 0.2462529178 0.1976705172 0.2536418269
0.958 0.2460402461 0.1975068646 0.2534101028
0.9585 0.2452196555 0.1968026762 0.2525161129
0.959 0.2438030397 0.1955703681 0.2509732121
0.9595 0.2418022241 0.1938234039 0.2487949574
0.96 0.2392290637 0.1915762559 0.2459951996
0.9605 0.2360955532 0.1888443653 0.2425881897
0.961 0.2324139486 0.1856440997 0.2385886947
0.9615 0.2281968967 0.1819927085 0.2340121212
0.962 0.2234575712 0.1779082771 0.2288746403
0.9625 0.218209813 0.1734096788 0.2231933116
0.963 0.2124682712 0.1685165252 0.2169862019
0.9635 0.2062485435 0.1632491155 0.2102724947
0.964 0.1995673105 0.157628384 0.2030725879
0.9645 0.1924424634 0.1516758467 0.1954081753
0.965 0.1848932192 0.1454135465 0.18730231
0.9655 0.1769402213 0.1388639974 0.1787794481
0.966 0.1686056202 0.1320501283 0.1698654685
0.9665 0.159913133 0.1249952259 0.1605876698
0.967 0.1508880763 0.1177228764 0.1509747424
0.9675 0.1415573698 0.1102569079 0.1410567153
0.968 0.1319495095 0.1026213313 0.1308648789
0.9685 0.1220945076 0.09484028236 0.1204316838
0.969 0.1120237985 0.08693796222 0.109790617
0.9695 0.1017701114 0.07893857938 0.09897605888
0.97 0.0913673112 0.07086629112 0.08802312123
0.9705 0.08085020942 0.06274514561 0.0769674711
0.971 0.07025434905 0.05459902448 0.0658451425
0.9715 0.0596157684 0.04645158603 0.05469233967
0.972 0.04897074888 0.03832620923 0.04354523554
0.9725 0.03835555304 0.03024593867 0.03243976882
0.973 0.02780615947 0.02223343048 0.02141144339
0.9735 0.01735800096 0.01431089951 0.01049513329
0.974 0.007045712501 0.006500067674 -0.0002751035192
0.9745 -0.003097105052 -0.001177886159 -0.01086619957
0.975 -0.01303810051 -0.008702374877 -0.02124623823
0.9755 -0.02274636272 -0.01605345014 -0.03138459767
0.976 -0.03219258269 -0.02321184767 -0.04125207692
0.9765 -0.04134918531 -0.03015903072 -0.0508210029
0.977 -0.05019042991 -0.03687723156 -0.06006531767
0.9775 -0.05869247973 -0.043349491 -0.06896064585
0.978 -0.06683344147 -0.0495596957 -0.0774843424
0.9785 -0.07459337707 -0.05549261339 -0.08561552159
0.979 -0.08195429028 -0.06113392567 -0.09333506822
0.9795 -0.08890009127 -0.0664702586 -0.1006256326
0.98 -0.09541654282 -0.07148921075 -0.1074716108
0.9805 -0.1014911917 -0.07617937883 -0.1138591129
0.981 -0.1071132893 -0.08053038073 -0.1197759202
0.9815 -0.112273704 -0.08453287606 -0.1252114344
0.982 -0.1169648304 -0.08817858395 -0.1301566212
0.9825 -0.121180497 -0.09146029826 -0.1346039495
0.983 -0.1249158754 -0.09437190003 -0.1385473297
0.9835 -0.128167394 -0.09690836727 -0.141982052
0.984 -0.1309326578 -0.09906578193 -0.144904727
0.9845 -0.1332103754 -0.1008413342 -0.1473132303
0.985 -0.1350002958 -0.102233324 -0.149206652
0.9855 -0.1363031547 -0.1032411597 -0.1505852535
0.986 -0.1371206311 -0.1038653541 -0.1514504302
0.9865 -0.1374553155 -0.1041075178 -0.151804683
0.987 -0.1373106886 -0.1039703495 -0.1516515972
0.9875 -0.1366911105 -0.1034576242 -0.1509958298
0.988 -0.1356018206 -0.1025741781 -0.1498431042
0.9885 -0.1340489468 -0.1013258913 -0.1482002117
0.989 -0.1320395234 -0.09971966782 -0.1460750201
0.9895 -0.1295815166 -0.09776341317 -0.1434764866
0.99 -0.1266838562 -0.09546600929 -0.140414675
0.9905 -0.1233564723 -0.09283728726 -0.1369007754
0.991 -0.1196103347 -0.08988799761 -0.1329471253
0.9915 -0.1154574946 -0.08662977843 -0.1285672294
0.992 -0.1109111241 -0.08307512123 -0.1237757777
0.9925 -0.105985555 -0.0792373348 -0.1185886595
0.993 -0.1006963116 -0.07513050701 -0.1130229722
0.9935 -0.09506013658 -0.07076946474 -0.1070970224
0.994 -0.08909500927 -0.06616973203 -0.1008303197
0.9945 -0.08282015147 -0.06134748646 -0.0942435597
0.995 -0.07625602151 -0.05631951399 -0.08735859732
0.9955 -0.06942429367 -0.05110316234 -0.0801984083
0.996 -0.06234782201 -0.04571629292 -0.0727870389
0.9965 -0.05505058776 -0.04017723161 -0.06514954354
0.997 -0.04755762969 -0.03450471834 -0.05731191034
0.9975 -0.03989495756 -0.02871785566 -0.04930097508
0.998 -0.03208944918 -0.02283605652 -0.04114432412
0.9985 -0.02416873211 -0.01687899114 -0.03287018735
0.999 -0.01616105169 -0.01086653343 -0.02450732221
0.9995 -0.008095127387 -0.004818706773 -0.01608489049
1 -3.345577165e-15 0.001244370457 -0.007632329269
